hour,day_of_week,day_of_year,temperature_c,demand
0,5,298,22.4,26432.0
1,5,298,20.2,25874.0
2,5,298,18.8,26322.0
3,5,298,17.7,27475.0
4,5,298,16.8,27294.0
5,5,298,16.5,25932.0
6,5,298,16.1,25526.0
7,5,298,16.2,24492.0
8,5,298,16.0,22969.0
9,5,298,16.1,22282.0
10,5,298,15.9,21565.0
11,5,298,15.6,20746.0
12,5,298,15.5,20366.0
13,5,298,15.4,20058.0
14,5,298,15.3,20462.0
15,5,298,15.3,21083.0
16,5,298,15.7,21975.0
17,5,298,16.6,23684.0
18,5,298,17.4,26379.0
19,5,298,20.0,26750.0
20,5,298,21.6,26460.0
21,5,298,22.9,26837.0
22,5,298,23.5,25951.0
23,5,298,23.6,25178.0
0,6,299,22.1,25158.0
1,6,299,19.4,23353.0
2,6,299,17.6,24343.0
3,6,299,16.5,25287.0
4,6,299,15.9,25133.0
5,6,299,15.5,24193.0
6,6,299,15.2,23707.0
7,6,299,15.0,22882.0
8,6,299,14.7,21940.0
9,6,299,14.3,21251.0
10,6,299,14.2,20357.0
11,6,299,13.7,19842.0
12,6,299,14.7,19322.0
13,6,299,14.3,19282.0
14,6,299,14.3,19246.0
15,6,299,14.1,20049.0
16,6,299,14.3,20530.0
17,6,299,15.4,22520.0
18,6,299,18.5,24183.0
19,6,299,20.8,24203.0
20,6,299,22.7,24729.0
21,6,299,23.5,24508.0
22,6,299,23.5,24347.0
23,6,299,22.9,24231.0
0,0,300,21.9,23781.0
1,0,300,20.2,22854.0
2,0,300,18.7,23893.0
3,0,300,17.7,25305.0
4,0,300,17.2,25259.0
5,0,300,16.7,24376.0
6,0,300,15.4,24181.0
7,0,300,15.3,23212.0
8,0,300,14.9,22104.0
9,0,300,14.5,21341.0
10,0,300,14.1,20762.0
11,0,300,13.8,20651.0
12,0,300,14.3,21062.0
13,0,300,14.4,20359.0
14,0,300,14.4,20901.0
15,0,300,14.1,23001.0
16,0,300,15.1,24318.0
17,0,300,17.1,26253.0
18,0,300,17.6,29646.0
19,0,300,19.3,29129.0
20,0,300,20.5,28087.0
21,0,300,22.2,27413.0
22,0,300,23.0,25878.0
23,0,300,22.4,25991.0
0,1,301,21.0,25666.0
1,1,301,18.9,24501.0
2,1,301,17.5,26186.0
3,1,301,16.6,27399.0
4,1,301,16.1,27111.0
5,1,301,15.7,26065.0
6,1,301,15.1,25319.0
7,1,301,14.9,24142.0
8,1,301,14.5,22618.0
9,1,301,14.1,21968.0
10,1,301,13.6,21470.0
11,1,301,13.3,21027.0
12,1,301,13.0,21150.0
13,1,301,11.8,20905.0
14,1,301,11.3,21332.0
15,1,301,12.0,23596.0
16,1,301,16.5,25059.0
17,1,301,20.8,26505.0
18,1,301,24.7,28354.0
19,1,301,27.9,28151.0
20,1,301,30.3,27390.0
21,1,301,31.9,27069.0
22,1,301,32.9,26513.0
23,1,301,32.8,26936.0
0,2,302,31.4,26660.0
1,2,302,27.4,27020.0
2,2,302,24.8,28314.0
3,2,302,22.3,28638.0
4,2,302,21.3,28177.0
5,2,302,20.1,27202.0
6,2,302,20.6,26176.0
7,2,302,19.1,24858.0
8,2,302,17.6,23162.0
9,2,302,15.5,22469.0
10,2,302,14.0,21525.0
11,2,302,13.1,21407.0
12,2,302,15.6,21260.0
13,2,302,15.2,21427.0
14,2,302,13.9,21616.0
15,2,302,14.0,23789.0
16,2,302,17.1,25185.0
17,2,302,22.4,27098.0
18,2,302,27.3,28526.0
19,2,302,30.6,28125.0
20,2,302,32.6,28354.0
21,2,302,34.1,27915.0
22,2,302,34.7,27436.0
23,2,302,33.9,28058.0
0,3,303,30.3,28427.0
1,3,303,27.0,28462.0
2,3,303,26.1,30058.0
3,3,303,23.8,30351.0
4,3,303,21.1,29072.0
5,3,303,19.5,27918.0
6,3,303,20.2,26909.0
7,3,303,18.5,25455.0
8,3,303,16.8,23654.0
9,3,303,16.0,22657.0
10,3,303,15.6,21518.0
11,3,303,15.7,21064.0
12,3,303,19.0,20981.0
13,3,303,18.1,20869.0
14,3,303,17.6,21396.0
15,3,303,18.1,23363.0
16,3,303,20.8,24663.0
17,3,303,23.3,26360.0
18,3,303,26.2,28673.0
19,3,303,28.1,29142.0
20,3,303,29.7,28621.0
21,3,303,30.9,28032.0
22,3,303,31.4,27912.0
23,3,303,31.1,28403.0
0,4,304,29.2,28654.0
1,4,304,25.7,27548.0
2,4,304,23.1,28352.0
3,4,304,21.8,28733.0
4,4,304,20.8,28066.0
5,4,304,20.0,27390.0
6,4,304,19.1,26297.0
7,4,304,18.6,24924.0
8,4,304,17.4,23345.0
9,4,304,16.7,22495.0
10,4,304,16.2,21628.0
11,4,304,15.9,20947.0
12,4,304,15.5,20769.0
13,4,304,14.8,20675.0
14,4,304,15.5,21484.0
15,4,304,15.3,23297.0
16,4,304,15.6,24627.0
17,4,304,16.7,25773.0
18,4,304,18.1,26897.0
19,4,304,20.8,27593.0
20,4,304,22.8,27444.0
21,4,304,24.4,27594.0
22,4,304,25.4,27471.0
23,4,304,25.5,27999.0
0,5,305,25.5,27633.0
1,5,305,22.5,26242.0
2,5,305,20.4,26940.0
3,5,305,18.8,27113.0
4,5,305,17.9,25946.0
5,5,305,17.3,25077.0
6,5,305,16.3,24759.0
7,5,305,15.8,23783.0
8,5,305,15.3,22654.0
9,5,305,14.6,22018.0
10,5,305,14.2,21196.0
11,5,305,14.0,20315.0
12,5,305,13.8,20097.0
13,5,305,13.6,19719.0
14,5,305,13.5,20143.0
15,5,305,13.9,20844.0
16,5,305,14.8,21482.0
17,5,305,17.2,22862.0
18,5,305,18.5,25132.0
19,5,305,20.9,24331.0
20,5,305,22.9,23052.0
21,5,305,24.5,22533.0
22,5,305,25.1,22973.0
23,5,305,24.4,24404.0
0,6,306,22.9,24902.0
1,6,306,19.6,23862.0
2,6,306,17.7,24969.0
3,6,306,16.4,25922.0
4,6,306,16.1,25180.0
5,6,306,16.2,24283.0
6,6,306,15.6,23764.0
7,6,306,15.4,22970.0
8,6,306,15.0,21966.0
9,6,306,15.0,21295.0
10,6,306,14.7,20730.0
11,6,306,14.2,20540.0
12,6,306,13.8,19523.0
13,6,306,13.5,19018.0
14,6,306,13.6,18921.0
15,6,306,13.7,19137.0
16,6,306,14.4,19820.0
17,6,306,17.0,21242.0
18,6,306,19.1,24366.0
19,6,306,21.3,24882.0
20,6,306,22.8,24769.0
21,6,306,24.0,24136.0
22,6,306,24.9,23038.0
23,6,306,24.9,22974.0
0,0,307,24.7,22788.0
1,0,307,21.5,22905.0
2,0,307,19.2,24878.0
3,0,307,17.6,26119.0
4,0,307,17.1,25743.0
5,0,307,16.3,24957.0
6,0,307,15.6,24298.0
7,0,307,15.0,23630.0
8,0,307,14.6,22341.0
9,0,307,14.2,21253.0
10,0,307,13.9,20917.0
11,0,307,14.3,19904.0
12,0,307,14.5,20018.0
13,0,307,14.2,19534.0
14,0,307,13.9,19591.0
15,0,307,13.9,20894.0
16,0,307,14.4,22806.0
17,0,307,14.9,24312.0
18,0,307,16.5,26782.0
19,0,307,18.8,26730.0
20,0,307,20.6,26332.0
21,0,307,22.5,26382.0
22,0,307,23.7,26836.0
23,0,307,23.6,27030.0
0,1,308,21.2,27116.0
1,1,308,18.9,26046.0
2,1,308,17.6,26961.0
3,1,308,16.6,28029.0
4,1,308,16.0,27445.0
5,1,308,15.3,26437.0
6,1,308,14.7,25449.0
7,1,308,14.0,24795.0
8,1,308,13.8,23462.0
9,1,308,13.6,22218.0
10,1,308,13.1,21761.0
11,1,308,12.7,21011.0
12,1,308,13.0,21038.0
13,1,308,13.1,20469.0
14,1,308,13.1,20491.0
15,1,308,12.9,21646.0
16,1,308,13.6,23546.0
17,1,308,15.2,24917.0
18,1,308,17.2,27018.0
19,1,308,19.7,27147.0
20,1,308,21.7,26793.0
21,1,308,23.4,26542.0
22,1,308,24.1,27108.0
23,1,308,23.3,26834.0
0,2,309,21.2,26038.0
1,2,309,18.8,25725.0
2,2,309,17.5,26978.0
3,2,309,16.5,28224.0
4,2,309,15.8,27843.0
5,2,309,15.0,26544.0
6,2,309,14.6,25576.0
7,2,309,14.1,24957.0
8,2,309,13.7,23592.0
9,2,309,13.7,22312.0
10,2,309,13.5,21725.0
11,2,309,13.3,21040.0
12,2,309,13.5,20402.0
13,2,309,13.4,20367.0
14,2,309,13.7,20375.0
15,2,309,14.3,21560.0
16,2,309,15.4,23338.0
17,2,309,17.2,25788.0
18,2,309,18.8,28117.0
19,2,309,20.3,28018.0
20,2,309,21.2,27999.0
21,2,309,21.7,28291.0
22,2,309,21.9,27980.0
23,2,309,21.6,27632.0
0,3,310,20.0,26958.0
1,3,310,18.4,25563.0
2,3,310,17.1,26327.0
3,3,310,16.4,27294.0
4,3,310,16.1,26927.0
5,3,310,15.5,26401.0
6,3,310,15.2,25758.0
7,3,310,14.7,25233.0
8,3,310,14.3,23878.0
9,3,310,13.7,22626.0
10,3,310,13.1,22149.0
11,3,310,12.9,21263.0
12,3,310,12.6,21080.0
13,3,310,12.1,20858.0
14,3,310,11.7,20758.0
15,3,310,12.6,21884.0
16,3,310,14.1,23598.0
17,3,310,16.3,25191.0
18,3,310,17.3,28228.0
19,3,310,19.5,29241.0
20,3,310,21.2,28002.0
21,3,310,22.7,26783.0
22,3,310,23.4,26565.0
23,3,310,23.1,27123.0
0,4,311,22.2,26714.0
1,4,311,20.5,25710.0
2,4,311,19.0,26310.0
3,4,311,17.6,27569.0
4,4,311,16.7,26977.0
5,4,311,16.3,26477.0
6,4,311,15.6,25784.0
7,4,311,15.0,24913.0
8,4,311,14.5,24120.0
9,4,311,13.9,23136.0
10,4,311,13.5,22223.0
11,4,311,13.2,21693.0
12,4,311,13.2,21192.0
13,4,311,12.9,21179.0
14,4,311,12.6,20672.0
15,4,311,12.7,21794.0
16,4,311,14.2,23392.0
17,4,311,16.8,25003.0
18,4,311,19.7,27478.0
19,4,311,22.7,27718.0
20,4,311,25.0,26896.0
21,4,311,26.6,26860.0
22,4,311,26.9,27759.0
23,4,311,25.5,28805.0
0,5,312,24.3,28984.0
1,5,312,21.7,26837.0
2,5,312,20.4,26981.0
3,5,312,19.9,27726.0
4,5,312,19.2,27061.0
5,5,312,18.4,26141.0
6,5,312,17.7,25266.0
7,5,312,17.0,24682.0
8,5,312,16.9,23688.0
9,5,312,16.2,22586.0
10,5,312,15.5,22342.0
11,5,312,14.8,21513.0
12,5,312,14.5,20715.0
13,5,312,13.5,20459.0
14,5,312,13.1,20611.0
15,5,312,13.6,20859.0
16,5,312,16.5,21676.0
17,5,312,19.0,22308.0
18,5,312,20.6,23986.0
19,5,312,23.3,25222.0
20,5,312,25.4,24747.0
21,5,312,26.9,24378.0
22,5,312,27.6,24691.0
23,5,312,27.1,25617.0
0,6,313,25.7,25246.0
1,6,313,22.8,24461.0
2,6,313,21.1,25342.0
3,6,313,19.9,26384.0
4,6,313,18.6,25807.0
5,6,313,17.6,25056.0
6,6,313,16.3,24223.0
7,6,313,16.0,23741.0
8,6,313,15.4,22854.0
9,6,313,14.8,21981.0
10,6,313,14.3,21353.0
11,6,313,13.9,20587.0
12,6,313,13.7,19983.0
13,6,313,13.4,19511.0
14,6,313,13.0,19457.0
15,6,313,13.9,19576.0
16,6,313,16.6,20148.0
17,6,313,19.9,20952.0
18,6,313,23.5,22991.0
19,6,313,25.0,24506.0
20,6,313,26.9,23933.0
21,6,313,28.8,23878.0
22,6,313,29.8,24641.0
23,6,313,29.6,24701.0
0,0,314,27.3,25036.0
1,0,314,22.9,25165.0
2,0,314,19.9,26175.0
3,0,314,17.7,26937.0
4,0,314,16.4,26432.0
5,0,314,16.4,25677.0
6,0,314,16.3,25086.0
7,0,314,15.7,24234.0
8,0,314,15.0,23067.0
9,0,314,14.5,21785.0
10,0,314,14.5,21358.0
11,0,314,14.5,20599.0
12,0,314,14.9,20237.0
13,0,314,14.0,20137.0
14,0,314,12.9,20307.0
15,0,314,13.0,21387.0
16,0,314,16.7,22869.0
17,0,314,21.8,25124.0
18,0,314,25.6,28481.0
19,0,314,29.0,29093.0
20,0,314,31.3,28771.0
21,0,314,32.5,27816.0
22,0,314,32.8,27967.0
23,0,314,31.6,28017.0
0,1,315,26.0,28802.0
1,1,315,22.8,28889.0
2,1,315,21.6,29389.0
3,1,315,20.8,29615.0
4,1,315,20.3,28676.0
5,1,315,19.6,27604.0
6,1,315,18.4,26892.0
7,1,315,17.1,26050.0
8,1,315,17.4,24761.0
9,1,315,17.6,23164.0
10,1,315,16.9,22381.0
11,1,315,16.1,21363.0
12,1,315,16.9,20883.0
13,1,315,14.5,20485.0
14,1,315,13.8,20569.0
15,1,315,14.2,21426.0
16,1,315,16.7,22866.0
17,1,315,19.8,25396.0
18,1,315,21.8,27748.0
19,1,315,23.7,28247.0
20,1,315,25.3,28230.0
21,1,315,26.4,28065.0
22,1,315,26.9,27190.0
23,1,315,25.8,26906.0
0,2,316,24.7,27136.0
1,2,316,22.0,26681.0
2,2,316,19.7,27350.0
3,2,316,18.5,28283.0
4,2,316,17.7,27726.0
5,2,316,16.9,27208.0
6,2,316,16.6,26395.0
7,2,316,16.0,25563.0
8,2,316,15.8,24261.0
9,2,316,15.2,22906.0
10,2,316,14.9,22296.0
11,2,316,14.8,21764.0
12,2,316,14.7,21484.0
13,2,316,14.6,21268.0
14,2,316,14.2,20933.0
15,2,316,14.5,21921.0
16,2,316,14.8,23461.0
17,2,316,16.0,24728.0
18,2,316,17.0,26405.0
19,2,316,18.6,26989.0
20,2,316,21.4,27432.0
21,2,316,23.0,28542.0
22,2,316,23.1,28761.0
23,2,316,23.3,27897.0
0,3,317,21.2,26962.0
1,3,317,20.2,26901.0
2,3,317,20.0,27327.0
3,3,317,19.0,28378.0
4,3,317,18.4,27548.0
5,3,317,17.7,26978.0
6,3,317,17.3,25888.0
7,3,317,16.5,25149.0
8,3,317,16.1,24095.0
9,3,317,15.9,22898.0
10,3,317,15.8,21741.0
11,3,317,15.6,21094.0
12,3,317,15.4,20447.0
13,3,317,14.9,20310.0
14,3,317,14.8,20373.0
15,3,317,15.7,21257.0
16,3,317,17.6,22843.0
17,3,317,18.9,24661.0
18,3,317,19.0,28181.0
19,3,317,21.6,29706.0
20,3,317,23.3,29477.0
21,3,317,24.3,29462.0
22,3,317,25.0,28698.0
23,3,317,24.8,27631.0
0,4,318,24.0,26534.0
1,4,318,22.4,26465.0
2,4,318,21.2,26483.0
3,4,318,20.0,27243.0
4,4,318,19.4,26772.0
5,4,318,18.3,26104.0
6,4,318,18.4,25645.0
7,4,318,17.3,24977.0
8,4,318,16.6,23773.0
9,4,318,16.5,22465.0
10,4,318,16.3,22576.0
11,4,318,16.2,22135.0
12,4,318,16.4,22087.0
13,4,318,16.5,21613.0
14,4,318,15.5,21111.0
15,4,318,15.4,22083.0
16,4,318,15.3,22777.0
17,4,318,15.4,24223.0
18,4,318,15.8,25102.0
19,4,318,16.4,25601.0
20,4,318,16.6,26320.0
21,4,318,16.8,26476.0
22,4,318,17.2,26695.0
23,4,318,17.1,26710.0
0,5,319,17.5,25646.0
1,5,319,17.3,25235.0
2,5,319,17.2,25198.0
3,5,319,17.1,26301.0
4,5,319,16.8,25737.0
5,5,319,16.8,25716.0
6,5,319,17.0,25309.0
7,5,319,17.1,24431.0
8,5,319,17.1,23353.0
9,5,319,17.1,22473.0
10,5,319,17.0,22202.0
11,5,319,16.8,21779.0
12,5,319,16.8,21805.0
13,5,319,17.4,21825.0
14,5,319,17.1,21528.0
15,5,319,16.8,21092.0
16,5,319,17.3,21297.0
17,5,319,15.3,21646.0
18,5,319,15.2,22628.0
19,5,319,15.3,23167.0
20,5,319,14.2,23356.0
21,5,319,14.4,23176.0
22,5,319,14.8,23133.0
23,5,319,15.2,23025.0
0,6,320,14.3,23185.0
1,6,320,14.1,23528.0
2,6,320,13.8,24311.0
3,6,320,13.5,24667.0
4,6,320,13.6,24332.0
5,6,320,13.0,23828.0
6,6,320,13.2,23465.0
7,6,320,13.1,23006.0
8,6,320,13.0,22719.0
9,6,320,12.8,21595.0
10,6,320,12.0,20943.0
11,6,320,12.2,19989.0
12,6,320,12.7,19375.0
13,6,320,12.2,18992.0
14,6,320,12.3,18862.0
15,6,320,12.5,19149.0
16,6,320,12.6,19517.0
17,6,320,13.6,20271.0
18,6,320,14.0,22181.0
19,6,320,13.9,22962.0
20,6,320,13.6,24751.0
21,6,320,14.9,25064.0
22,6,320,15.5,25009.0
23,6,320,16.2,24350.0
0,0,321,14.5,24101.0
1,0,321,14.3,22853.0
2,0,321,14.1,23364.0
3,0,321,14.2,24759.0
4,0,321,14.1,24557.0
5,0,321,13.9,24158.0
6,0,321,14.1,23677.0
7,0,321,14.2,23080.0
8,0,321,14.1,21982.0
9,0,321,14.0,21208.0
10,0,321,14.1,21982.0
11,0,321,13.9,21852.0
12,0,321,13.9,21056.0
13,0,321,13.5,20646.0
14,0,321,13.2,20560.0
15,0,321,13.5,21112.0
16,0,321,14.4,22530.0
17,0,321,15.7,24066.0
18,0,321,15.8,26150.0
19,0,321,16.9,26598.0
20,0,321,16.8,26236.0
21,0,321,16.5,26024.0
22,0,321,16.1,26397.0
23,0,321,15.2,25383.0
0,1,322,15.2,24667.0
1,1,322,14.3,25247.0
2,1,322,14.1,25693.0
3,1,322,13.5,27011.0
4,1,322,13.6,26787.0
5,1,322,13.4,26079.0
6,1,322,12.6,25442.0
7,1,322,11.3,24739.0
8,1,322,11.5,23677.0
9,1,322,11.1,22563.0
10,1,322,10.8,21433.0
11,1,322,10.5,20551.0
12,1,322,10.2,20623.0
13,1,322,9.2,20370.0
14,1,322,8.1,20112.0
15,1,322,8.4,21254.0
16,1,322,10.3,23382.0
17,1,322,11.9,24099.0
18,1,322,12.9,23933.0
19,1,322,14.4,25434.0
20,1,322,14.9,25948.0
21,1,322,15.3,25535.0
22,1,322,15.3,24452.0
23,1,322,15.3,24486.0
0,2,323,14.8,23808.0
1,2,323,13.4,23612.0
2,2,323,13.3,24986.0
3,2,323,12.5,26615.0
4,2,323,11.6,26590.0
5,2,323,10.8,26213.0
6,2,323,10.7,25776.0
7,2,323,10.6,25077.0
8,2,323,10.4,23813.0
9,2,323,10.2,22364.0
10,2,323,10.2,22049.0
11,2,323,9.6,21268.0
12,2,323,8.3,20821.0
13,2,323,7.7,20439.0
14,2,323,7.7,20510.0
15,2,323,8.3,21910.0
16,2,323,10.4,23860.0
17,2,323,12.5,24803.0
18,2,323,14.1,25654.0
19,2,323,15.4,25436.0
20,2,323,16.2,26187.0
21,2,323,16.4,26163.0
22,2,323,16.3,25909.0
23,2,323,15.7,25539.0
0,3,324,14.9,24787.0
1,3,324,13.6,24271.0
2,3,324,12.9,25678.0
3,3,324,12.5,26931.0
4,3,324,12.0,26763.0
5,3,324,11.3,26284.0
6,3,324,10.2,25769.0
7,3,324,9.8,25274.0
8,3,324,9.6,23974.0
9,3,324,9.8,22604.0
10,3,324,9.9,22149.0
11,3,324,9.7,21160.0
12,3,324,9.4,20984.0
13,3,324,9.0,20689.0
14,3,324,9.0,20739.0
15,3,324,9.6,21949.0
16,3,324,11.3,23685.0
17,3,324,13.4,25573.0
18,3,324,14.7,28702.0
19,3,324,15.1,29074.0
20,3,324,14.4,29043.0
21,3,324,14.8,29349.0
22,3,324,15.3,28792.0
23,3,324,14.5,28220.0
0,4,325,13.3,26814.0
1,4,325,12.6,25860.0
2,4,325,12.5,26256.0
3,4,325,12.0,27619.0
4,4,325,12.1,27180.0
5,4,325,11.6,26766.0
6,4,325,11.6,26367.0
7,4,325,11.5,25593.0
8,4,325,11.7,24336.0
9,4,325,11.7,23194.0
10,4,325,11.6,22503.0
11,4,325,11.6,21759.0
12,4,325,11.5,21753.0
13,4,325,11.7,21780.0
14,4,325,11.8,21365.0
15,4,325,12.3,22062.0
16,4,325,12.8,23849.0
17,4,325,13.2,24753.0
18,4,325,14.7,24867.0
19,4,325,15.9,23730.0
20,4,325,16.7,23954.0
21,4,325,17.6,23273.0
22,4,325,17.9,23366.0
23,4,325,17.4,24013.0
0,5,326,16.2,23387.0
1,5,326,15.5,23486.0
2,5,326,15.2,25344.0
3,5,326,14.6,26510.0
4,5,326,12.8,26279.0
5,5,326,12.0,25834.0
6,5,326,11.4,25310.0
7,5,326,11.2,24958.0
8,5,326,11.3,24134.0
9,5,326,11.2,23054.0
10,5,326,11.2,22210.0
11,5,326,11.8,21306.0
12,5,326,11.2,20566.0
13,5,326,11.6,20034.0
14,5,326,11.8,20116.0
15,5,326,12.2,20495.0
16,5,326,12.8,21385.0
17,5,326,14.2,21820.0
18,5,326,16.3,21898.0
19,5,326,18.2,21448.0
20,5,326,19.0,22565.0
21,5,326,19.7,22871.0
22,5,326,20.6,23477.0
23,5,326,20.9,23551.0
0,6,327,19.5,22877.0
1,6,327,18.6,22465.0
2,6,327,17.1,23603.0
3,6,327,16.0,24809.0
4,6,327,14.5,24555.0
5,6,327,13.3,24292.0
6,6,327,12.9,23769.0
7,6,327,13.0,23631.0
8,6,327,12.0,22802.0
9,6,327,11.1,21878.0
10,6,327,10.1,21395.0
11,6,327,9.8,20395.0
12,6,327,10.8,19626.0
13,6,327,10.0,19292.0
14,6,327,9.4,19183.0
15,6,327,9.3,19656.0
16,6,327,11.6,20183.0
17,6,327,14.9,20433.0
18,6,327,16.8,20971.0
19,6,327,18.1,21657.0
20,6,327,19.1,21624.0
21,6,327,19.7,22223.0
22,6,327,19.8,21712.0
23,6,327,19.5,22936.0
0,0,328,19.1,22631.0
1,0,328,17.0,21342.0
2,0,328,16.2,23006.0
3,0,328,15.5,24871.0
4,0,328,14.8,24773.0
5,0,328,14.2,24273.0
6,0,328,13.7,23688.0
7,0,328,13.6,23347.0
8,0,328,13.3,22686.0
9,0,328,13.0,21630.0
10,0,328,12.7,21167.0
11,0,328,12.4,20601.0
12,0,328,12.4,20975.0
13,0,328,11.9,20270.0
14,0,328,11.7,20857.0
15,0,328,11.9,21842.0
16,0,328,13.3,23178.0
17,0,328,14.4,24385.0
18,0,328,15.3,26426.0
19,0,328,16.4,25944.0
20,0,328,17.5,25935.0
21,0,328,18.3,25767.0
22,0,328,18.7,25799.0
23,0,328,18.6,26830.0
0,1,329,17.7,26487.0
1,1,329,15.7,24672.0
2,1,329,14.7,25592.0
3,1,329,14.4,26860.0
4,1,329,13.4,26437.0
5,1,329,12.1,25996.0
6,1,329,11.7,25359.0
7,1,329,11.1,25128.0
8,1,329,10.3,24096.0
9,1,329,10.0,22753.0
10,1,329,10.1,22122.0
11,1,329,10.6,21354.0
12,1,329,12.1,21341.0
13,1,329,11.7,20950.0
14,1,329,11.5,20961.0
15,1,329,11.8,22214.0
16,1,329,14.6,23766.0
17,1,329,15.8,24633.0
18,1,329,18.5,26095.0
19,1,329,19.9,26872.0
20,1,329,21.1,26934.0
21,1,329,22.0,26740.0
22,1,329,22.4,26521.0
23,1,329,22.4,27170.0
0,2,330,20.8,26967.0
1,2,330,19.2,25307.0
2,2,330,16.8,26111.0
3,2,330,15.2,27190.0
4,2,330,13.7,26942.0
5,2,330,12.1,26417.0
6,2,330,12.7,25876.0
7,2,330,12.4,25479.0
8,2,330,11.1,24411.0
9,2,330,10.1,23560.0
10,2,330,9.5,22875.0
11,2,330,8.8,22085.0
12,2,330,11.0,21606.0
13,2,330,10.3,21119.0
14,2,330,8.9,21515.0
15,2,330,8.4,22705.0
16,2,330,10.4,23844.0
17,2,330,14.8,24653.0
18,2,330,18.7,26973.0
19,2,330,20.7,27755.0
20,2,330,21.9,27798.0
21,2,330,22.6,27649.0
22,2,330,22.7,27852.0
23,2,330,22.3,27566.0
0,3,331,22.5,26607.0
1,3,331,20.5,25095.0
2,3,331,17.7,26223.0
3,3,331,15.9,27170.0
4,3,331,13.9,26736.0
5,3,331,12.8,26111.0
6,3,331,12.4,25567.0
7,3,331,12.7,25297.0
8,3,331,11.8,24562.0
9,3,331,10.9,23020.0
10,3,331,10.1,22485.0
11,3,331,9.6,21400.0
12,3,331,9.9,20518.0
13,3,331,10.4,20190.0
14,3,331,10.0,20119.0
15,3,331,10.2,20561.0
16,3,331,11.8,21293.0
17,3,331,14.8,22042.0
18,3,331,19.3,24628.0
19,3,331,21.1,25433.0
20,3,331,22.2,26746.0
21,3,331,22.3,26703.0
22,3,331,22.5,25711.0
23,3,331,22.3,25169.0
0,4,332,20.5,24323.0
1,4,332,18.8,23326.0
2,4,332,18.2,23911.0
3,4,332,16.7,23981.0
4,4,332,15.0,23183.0
5,4,332,13.6,22600.0
6,4,332,13.9,22439.0
7,4,332,14.0,22530.0
8,4,332,13.9,21961.0
9,4,332,13.7,21140.0
10,4,332,13.4,20913.0
11,4,332,13.3,20276.0
12,4,332,13.8,19726.0
13,4,332,12.8,19445.0
14,4,332,12.4,19627.0
15,4,332,12.0,20463.0
16,4,332,13.9,21670.0
17,4,332,15.1,22361.0
18,4,332,17.1,24597.0
19,4,332,18.7,25580.0
20,4,332,19.7,26185.0
21,4,332,20.3,25990.0
22,4,332,20.5,26028.0
23,4,332,20.4,26347.0
0,5,333,19.5,25025.0
1,5,333,17.1,23802.0
2,5,333,15.9,24820.0
3,5,333,14.6,26129.0
4,5,333,13.7,25596.0
5,5,333,12.9,25245.0
6,5,333,12.7,24702.0
7,5,333,12.4,24371.0
8,5,333,12.1,23483.0
9,5,333,12.0,22338.0
10,5,333,11.7,21720.0
11,5,333,11.6,20655.0
12,5,333,12.2,19862.0
13,5,333,11.7,19568.0
14,5,333,11.6,19613.0
15,5,333,12.0,20168.0
16,5,333,13.7,20948.0
17,5,333,15.2,21715.0
18,5,333,17.0,23679.0
19,5,333,18.4,25129.0
20,5,333,19.3,25862.0
21,5,333,19.9,25304.0
22,5,333,20.1,25289.0
23,5,333,19.9,25608.0
0,6,334,18.8,25082.0
1,6,334,16.1,22823.0
2,6,334,14.8,24196.0
3,6,334,14.0,25398.0
4,6,334,13.2,25265.0
5,6,334,12.5,24823.0
6,6,334,11.5,24322.0
7,6,334,12.1,24084.0
8,6,334,12.0,23223.0
9,6,334,11.9,22063.0
10,6,334,11.8,21577.0
11,6,334,11.2,20730.0
12,6,334,10.9,20155.0
13,6,334,11.4,19734.0
14,6,334,11.3,19946.0
15,6,334,11.3,20006.0
16,6,334,11.6,20938.0
17,6,334,12.4,21724.0
18,6,334,13.4,23310.0
19,6,334,15.2,23959.0
20,6,334,16.4,25372.0
21,6,334,17.2,26472.0
22,6,334,17.5,25770.0
23,6,334,17.5,24329.0
0,0,335,16.7,23448.0
1,0,335,15.0,23190.0
2,0,335,14.9,24716.0
3,0,335,13.5,26547.0
4,0,335,13.1,26254.0
5,0,335,12.4,25994.0
6,0,335,12.5,25360.0
7,0,335,12.3,24819.0
8,0,335,12.1,23710.0
9,0,335,11.4,22514.0
10,0,335,10.7,22126.0
11,0,335,10.0,22240.0
12,0,335,10.4,21504.0
13,0,335,9.8,21307.0
14,0,335,9.3,21562.0
15,0,335,8.8,22551.0
16,0,335,10.2,24611.0
17,0,335,12.5,25699.0
18,0,335,14.5,27706.0
19,0,335,16.7,28286.0
20,0,335,18.4,28635.0
21,0,335,19.3,28038.0
22,0,335,19.4,27772.0
23,0,335,18.8,27747.0
0,1,336,18.1,26642.0
1,1,336,16.0,24817.0
2,1,336,15.5,26419.0
3,1,336,14.6,27902.0
4,1,336,13.4,27779.0
5,1,336,11.8,27375.0
6,1,336,10.6,26779.0
7,1,336,10.2,26204.0
8,1,336,9.5,24803.0
9,1,336,8.6,23233.0
10,1,336,8.1,22662.0
11,1,336,8.1,21918.0
12,1,336,9.4,21901.0
13,1,336,9.0,21749.0
14,1,336,9.0,21593.0
15,1,336,9.3,23025.0
16,1,336,11.8,25323.0
17,1,336,13.8,26348.0
18,1,336,15.7,28106.0
